"Time","Voltage","Excitation_Voltage","Ratio","Force (lbs)"
231.8788,0.00397,14.96124,-2.291765824821224e-06,1.163472766057817
231.9187,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
231.9187,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
231.9188,0.00397,14.95285,-2.142877411688126e-06,1.087885805127619
231.9188,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
231.9587,0.00396,14.9559,-2.865654291570475e-06,1.45482173137783
231.9588,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
231.9588,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
231.9588,0.00398,14.93988,-1.243034113416629e-06,0.6310576423548375
231.9987,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
231.9987,0.00397,14.95209,-2.129382246036059e-06,1.081034643660961
231.9988,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
231.9988,0.00397,14.9353,-1.830895294967585e-06,0.9295002090208546
232.0387,0.00397,14.95056,-2.102210185414457e-06,1.067240061252712
232.0388,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
232.0388,0.00396,14.95132,-2.784545379797671e-06,1.413644745094947
232.0388,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
232.0787,0.00397,14.9437,-1.980311500066631e-06,1.005355116864247
232.0788,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
232.0788,0.00397,14.9498,-2.088710885190582e-06,1.060386800766317
232.0788,0.00397,14.94903,-2.075032562792777e-06,1.053442655154736
232.1187,0.00397,14.94446,-1.993821823055022e-06,1.012213973335267
232.1188,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
232.1188,0.00397,14.9498,-2.088710885190582e-06,1.060386800766317
232.1188,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
232.1587,0.00397,14.95132,-2.115708113255386e-06,1.074092625014264
232.1588,0.00398,14.94446,-1.324677538149422e-06,0.6725059876331801
232.1588,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
232.1588,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
232.1987,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
232.1987,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
232.1988,0.00397,14.94217,-1.953108918320611e-06,0.9915450396368209
232.1988,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
232.2387,0.00397,14.95895,-2.251144200176962e-06,1.142850173001082
232.2388,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
232.2388,0.00398,14.9437,-1.311133184120784e-06,0.6656298544456216
232.2388,0.00397,14.94446,-1.993821823055022e-06,1.012213973335267
232.2786,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
232.279,0.00397,14.95209,-2.129382246036059e-06,1.081034643660961
232.2791,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
232.2791,0.00396,14.94217,-2.62235575462349e-06,1.331305088144174
232.3187,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
232.3188,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
232.3188,0.00397,14.95056,-2.102210185414457e-06,1.067240061252712
232.3188,0.00397,14.9437,-1.980311500066631e-06,1.005355116864247
232.3587,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
232.3587,0.00398,14.94293,-1.297409209859721e-06,0.6586625325133861
232.3587,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
232.3588,0.00397,14.95132,-2.115708113255386e-06,1.074092625014264
232.3987,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
232.3988,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
232.3988,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
232.3988,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
232.4387,0.00397,14.9559,-2.197021845512384e-06,1.1153735935857
232.4388,0.00397,14.95209,-2.129382246036059e-06,1.081034643660961
232.4388,0.00396,14.94598,-2.689914580256852e-06,1.365603031188769
232.4388,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
232.4787,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
232.4787,0.00397,14.95972,-2.2648043875483e-06,1.149785111908742
232.4788,0.00397,14.9498,-2.088710885190582e-06,1.060386800766317
232.4788,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
232.5187,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
232.5188,0.00398,14.94827,-1.392556765026243e-06,0.7069665904560724
232.5188,0.00397,14.95056,-2.102210185414457e-06,1.067240061252712
232.5188,0.00397,14.94217,-1.953108918320611e-06,0.9915450396368209
232.5586,0.00398,14.94903,-1.406092838944452e-06,0.7138385200365779
232.5587,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
232.5587,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
232.5587,0.00397,14.9498,-2.088710885190582e-06,1.060386800766317
232.5987,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
232.5987,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
232.5988,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
232.5988,0.00397,14.9437,-1.980311500066631e-06,1.005355116864247
232.6387,0.00398,14.95132,-1.446870846712992e-06,0.7345405049335259
232.6387,0.00398,14.94446,-1.324677538149422e-06,0.6725059876331801
232.6388,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
232.6388,0.00398,14.93835,-1.215749062839419e-06,0.6172056977437124
232.6787,0.00398,14.94675,-1.365480487563119e-06,0.6932206347858296
232.6787,0.00397,14.9643,-2.346026842813638e-06,1.191019741411493
232.6788,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
232.6788,0.00397,14.95056,-2.102210185414457e-06,1.067240061252712
232.7187,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
232.7188,0.00398,14.93759,-1.202193626591709e-06,0.6103239383879221
232.7188,0.00397,14.95209,-2.129382246036059e-06,1.081034643660961
232.7188,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
232.7586,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
232.7587,0.00398,14.94293,-1.297409209859721e-06,0.6586625325133861
232.7587,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
232.7587,0.00398,14.95056,-1.433338919053803e-06,0.727670680306065
232.7987,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
232.7987,0.00398,14.94827,-1.392556765026243e-06,0.7069665904560724
232.7988,0.00398,14.9498,-1.419805615554852e-06,0.7208001571988214
232.7988,0.00397,14.94903,-2.075032562792777e-06,1.053442655154736
232.8387,0.00398,14.95743,-1.555610455591819e-06,0.7897449120121433
232.8387,0.00397,14.93835,-1.885167037381458e-06,0.9570526288977728
232.8388,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
232.8388,0.00397,14.94446,-1.993821823055022e-06,1.012213973335267
232.8787,0.00397,14.95438,-2.170041150675926e-06,1.101676162848428
232.8787,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
232.8788,0.00398,14.94675,-1.365480487563119e-06,0.6932206347858296
232.8788,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
232.9187,0.00398,14.94827,-1.392556765026243e-06,0.7069665904560724
232.9187,0.00397,14.93835,-1.885167037381458e-06,0.9570526288977728
232.9188,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
232.9188,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
232.9586,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
232.9586,0.00398,14.95209,-1.460579423153069e-06,0.7415000097732913
232.9587,0.00397,14.93835,-1.885167037381458e-06,0.9570526288977728
232.9587,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
232.9987,0.00398,14.94446,-1.324677538149422e-06,0.6725059876331801
232.9987,0.00397,14.94903,-2.075032562792777e-06,1.053442655154736
232.9988,0.00397,14.95285,-2.142877411688126e-06,1.087885805127619
232.9988,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
233.0387,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
233.0387,0.00398,14.93759,-1.202193626591709e-06,0.6103239383879221
233.0388,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
233.0388,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
233.0787,0.00398,14.95056,-1.433338919053803e-06,0.727670680306065
233.0787,0.00397,14.95361,-2.156371205587655e-06,1.094736270189478
233.0788,0.00397,14.95209,-2.129382246036059e-06,1.081034643660961
233.0788,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.1187,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
233.1189,0.00397,14.93835,-1.885167037381458e-06,0.9570526288977728
233.1189,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
233.1189,0.00397,14.93988,-1.912383532555234e-06,0.9708697696279792
233.1586,0.00397,14.9498,-2.088710885190582e-06,1.060386800766317
233.1587,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
233.1588,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
233.1588,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.1987,0.00397,14.95056,-2.102210185414457e-06,1.067240061252712
233.1987,0.00397,14.94064,-1.925900765200066e-06,0.9777321339604941
233.1988,0.00398,14.95209,-1.460579423153069e-06,0.7415000097732913
233.1988,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
233.2386,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
233.2387,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
233.2387,0.00397,14.9437,-1.980311500066631e-06,1.005355116864247
233.2387,0.00397,14.95056,-2.102210185414457e-06,1.067240061252712
233.2787,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
233.2787,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
233.2787,0.00397,14.95438,-2.170041150675926e-06,1.101676162848428
233.2788,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
233.3187,0.00398,14.95438,-1.501340743169843e-06,0.7621935227118497
233.3187,0.00398,14.93912,-1.229481453534319e-06,0.6241772924910194
233.3188,0.00397,14.93988,-1.912383532555234e-06,0.9708697696279792
233.3188,0.00398,14.94141,-1.270313576016871e-06,0.6449067500884126
233.3587,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
233.3587,0.00397,14.95438,-2.170041150675926e-06,1.101676162848428
233.3587,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
233.3588,0.00398,14.9437,-1.311133184120784e-06,0.6656298544456216
233.3987,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
233.3987,0.00398,14.94141,-1.270313576016871e-06,0.6449067500884126
233.3987,0.00398,14.95285,-1.474108581665692e-06,0.7483684285736039
233.3988,0.00398,14.94827,-1.392556765026243e-06,0.7069665904560724
233.4386,0.00398,14.9437,-1.311133184120784e-06,0.6656298544456216
233.4387,0.00398,14.94903,-1.406092838944452e-06,0.7138385200365779
233.4387,0.00398,14.93988,-1.243034113416629e-06,0.6310576423548375
233.4387,0.00397,14.95895,-2.251144200176962e-06,1.142850173001082
233.4786,0.00398,14.95285,-1.474108581665692e-06,0.7483684285736039
233.4787,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.4787,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
233.4787,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
233.5187,0.00397,14.96048,-2.278285791012147e-06,1.156629286653187
233.5187,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
233.5188,0.00397,14.94751,-2.048027062414475e-06,1.039732631258045
233.5188,0.00398,14.94141,-1.270313576016871e-06,0.6449067500884126
233.5587,0.00398,14.94446,-1.324677538149422e-06,0.6725059876331801
233.5587,0.00397,14.95438,-2.170041150675926e-06,1.101676162848428
233.5588,0.00398,14.93835,-1.215749062839419e-06,0.6172056977437124
233.5588,0.00397,14.9498,-2.088710885190582e-06,1.060386800766317
233.5986,0.00399,14.95132,-7.78033580170652e-07,0.3949883848528151
233.5987,0.00397,14.94217,-1.953108918320611e-06,0.9915450396368209
233.5987,0.00398,14.9498,-1.419805615554852e-06,0.7208001571988214
233.5988,0.00397,14.9437,-1.980311500066631e-06,1.005355116864247
233.6386,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
233.6387,0.00398,14.9498,-1.419805615554852e-06,0.7208001571988214
233.6387,0.00398,14.95514,-1.514865758600159e-06,0.7690598381718557
233.6387,0.00398,14.95209,-1.460579423153069e-06,0.7415000097732913
233.6786,0.00398,14.94141,-1.270313576016871e-06,0.6449067500884126
233.6787,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
233.6787,0.00398,14.95361,-1.487636364970533e-06,0.7552361492149751
233.6788,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
233.7187,0.00398,14.95438,-1.501340743169843e-06,0.7621935227118497
233.7187,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
233.7188,0.00398,14.93759,-1.202193626591709e-06,0.6103239383879221
233.7188,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.7587,0.00398,14.93988,-1.243034113416629e-06,0.6310576423548375
233.7587,0.00398,14.9559,-1.528389399454294e-06,0.7759254557935692
233.7587,0.00399,14.94751,-7.100115668570218e-07,0.3604552928912904
233.7588,0.00398,14.94293,-1.297409209859721e-06,0.6586625325133861
233.7987,0.00397,14.94522,-2.007330771979302e-06,1.019072132227959
233.7987,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
233.7987,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
233.7988,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.8387,0.00398,14.9498,-1.419805615554852e-06,0.7208001571988214
233.8388,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
233.8389,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.8389,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
233.8787,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
233.8787,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
233.8787,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
233.8788,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.9186,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
233.9187,0.00398,14.94293,-1.297409209859721e-06,0.6586625325133861
233.9187,0.00398,14.95209,-1.460579423153069e-06,0.7415000097732913
233.9187,0.00397,14.9437,-1.980311500066631e-06,1.005355116864247
233.9586,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
233.9587,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
233.9587,0.00398,14.94293,-1.297409209859721e-06,0.6586625325133861
233.9588,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
233.9987,0.00398,14.95514,-1.514865758600159e-06,0.7690598381718557
233.9987,0.00398,14.93988,-1.243034113416629e-06,0.6310576423548375
233.9987,0.00398,14.95056,-1.433338919053803e-06,0.727670680306065
233.9988,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
234.0388,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
234.0389,0.00398,14.95285,-1.474108581665692e-06,0.7483684285736039
234.039,0.00397,14.93607,-1.844598777200814e-06,0.9364571276579334
234.039,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
234.0786,0.00399,14.94751,-7.100115668570218e-07,0.3604552928912904
234.0787,0.00398,14.94064,-1.256585394506405e-06,0.6379372922398246
234.0787,0.00398,14.95285,-1.474108581665692e-06,0.7483684285736039
234.0788,0.00397,14.94141,-1.93959445379219e-06,0.9846840806084707
234.1187,0.00398,14.95132,-1.446870846712992e-06,0.7345405049335259
234.1187,0.00398,14.94827,-1.392556765026243e-06,0.7069665904560724
234.1187,0.00397,14.95132,-2.115708113255386e-06,1.074092625014264
234.1188,0.00397,14.94217,-1.953108918320611e-06,0.9915450396368209
234.1587,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
234.1587,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
234.1588,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
234.1588,0.00398,14.9437,-1.311133184120784e-06,0.6656298544456216
234.1987,0.00398,14.95285,-1.474108581665692e-06,0.7483684285736039
234.1987,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
234.1987,0.00398,14.94293,-1.297409209859721e-06,0.6586625325133861
234.1987,0.00398,14.95209,-1.460579423153069e-06,0.7415000097732913
234.2386,0.00398,14.94446,-1.324677538149422e-06,0.6725059876331801
234.2387,0.00398,14.95361,-1.487636364970533e-06,0.7552361492149751
234.2387,0.00398,14.9437,-1.311133184120784e-06,0.6656298544456216
234.2388,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
234.2787,0.00397,14.94827,-2.061530499110548e-06,1.046587991728957
234.2787,0.00398,14.93988,-1.243034113416629e-06,0.6310576423548375
234.2787,0.00397,14.95819,-2.237660038748686e-06,1.136004598106382
234.2788,0.00397,14.94293,-1.966622008152993e-06,0.9984053007660295
234.3187,0.00398,14.94675,-1.365480487563119e-06,0.6932206347858296
234.3187,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
234.3187,0.00397,14.94217,-1.953108918320611e-06,0.9915450396368209
234.3187,0.00397,14.95972,-2.2648043875483e-06,1.149785111908742
234.3587,0.00398,14.94141,-1.270313576016871e-06,0.6449067500884126
234.3587,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
234.3587,0.00398,14.95361,-1.487636364970533e-06,0.7552361492149751
234.3587,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
234.3987,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
234.3987,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
234.3987,0.00398,14.9498,-1.419805615554852e-06,0.7208001571988214
234.3988,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
234.4386,0.00398,14.94675,-1.365480487563119e-06,0.6932206347858296
234.4387,0.00397,14.9559,-2.197021845512384e-06,1.1153735935857
234.4387,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
234.4388,0.00398,14.9437,-1.311133184120784e-06,0.6656298544456216
234.4786,0.00399,14.95438,-8.326403356638144e-07,0.4227108825752989
234.4787,0.00397,14.94598,-2.020838347049046e-06,1.02592959364872
234.4787,0.00398,14.95361,-1.487636364970533e-06,0.7552361492149751
234.4787,0.00398,14.94751,-1.379019314635748e-06,0.7000939620746677
234.5186,0.00398,14.9498,-1.419805615554852e-06,0.7208001571988214
234.5187,0.00398,14.94903,-1.406092838944452e-06,0.7138385200365779
234.5187,0.00398,14.93912,-1.229481453534319e-06,0.6241772924910194
234.5187,0.00398,14.94675,-1.365480487563119e-06,0.6932206347858296
234.5587,0.00397,14.95056,-2.102210185414457e-06,1.067240061252712
234.5588,0.00398,14.94522,-1.33822051465285e-06,0.6793814214852967
234.5589,0.00397,14.9559,-2.197021845512384e-06,1.1153735935857
234.5589,0.00397,14.94675,-2.034522252495306e-06,1.032876573635768
234.5986,0.00399,14.94751,-7.100115668570218e-07,0.3604552928912904
234.5987,0.00398,14.95361,-1.487636364970533e-06,0.7552361492149751
234.5987,0.00398,14.94598,-1.351762113841132e-06,0.6862561561086156
234.5988,0.00398,14.95056,-1.433338919053803e-06,0.727670680306065
234.6386,0.00398,14.94217,-1.283862082017678e-06,0.6517849911294401
